Order ID,Customer ID,Order date & time,Product,Order value (gross),Order value (net),Discount applied (₹),Discount applied (%),Payment mode,Shipping city,Pincode,First order vs repeat,Channel source (last touch),Delivered / Returned / RTO,order_rank,Corrected order type
ORD-20220806-003307,CUST-0003557,2022-08-06 12:45:00,Single item,1800,1507,293,16.3,COD,Chandigarh,798442,Repeat,Email/SMS,Delivered,2.0,Repeat
ORD-20220806-003308,CUST-0008636,2022-08-06 23:08:00,2-item cart,2411,2037,374,15.5,Card,Bengaluru,813493,First,Influencer,Delivered,1.0,First
ORD-20220806-003309,CUST-0013412,2022-08-06 17:30:00,Mixed Cart,1800,1537,263,14.6,COD,Mumbai,359261,Repeat,Instagram DM,Delivered,2.0,Repeat
ORD-20220806-003310,CUST-0001113,2022-08-06 15:01:00,Mixed Cart,1927,1619,308,16.0,COD,Indore,204796,First,Google,Delivered,1.0,First
ORD-20220806-003311,CUST-0003030,2022-08-06 17:32:00,2-item cart,2032,1828,204,10.0,Card,Chandigarh,492305,First,Offline (Friends/Family),Delivered,1.0,First
ORD-20220806-003312,CUST-0004934,2022-08-06 22:00:00,2-item cart,2270,1748,522,23.0,UPI,Pune,592004,First,Meta,Delivered,1.0,First
ORD-20220806-003313,CUST-0001205,2022-08-06 20:14:00,Single item,1800,1435,365,20.3,Card,Mumbai,569634,First,Influencer,RTO,1.0,First
ORD-20220806-003314,CUST-0017994,2022-08-06 20:45:00,2-item cart,2179,1648,531,24.4,UPI,Mumbai,121961,First,Google,Delivered,1.0,First
ORD-20220806-003315,CUST-0008213,2022-08-06 16:14:00,2-item cart,1845,1350,495,26.8,UPI,Kolkata,419580,First,Google,Delivered,1.0,First
ORD-20220806-003316,CUST-0023186,2022-08-06 15:26:00,2-item cart,1833,1548,285,15.5,UPI,Nagpur,112633,First,Google,Returned,1.0,First
ORD-20220806-003317,CUST-0026925,2022-08-06 23:55:00,Single item,1998,1795,204,10.2,Card,Mumbai,383301,First,Meta,Delivered,1.0,First
ORD-20220806-003318,CUST-0019345,2022-08-06 16:16:00,2-item cart,2379,1844,535,22.5,NetBanking,Dehradun,393689,First,Offline (Friends/Family),Delivered,1.0,First
ORD-20220806-003319,CUST-0024742,2022-08-06 21:15:00,Single item,2365,1876,489,20.7,UPI,Ranchi,559583,First,Meta,Returned,1.0,First
ORD-20220806-003320,CUST-0013842,2022-08-06 11:08:00,Single item,1965,1595,370,18.8,COD,Chennai,441599,First,Google,Delivered,1.0,First
ORD-20220807-003321,CUST-0001696,2022-08-07 20:02:00,2-item cart,1954,1599,355,18.2,UPI,Visakhapatnam,418157,First,Influencer,Delivered,1.0,First
ORD-20220807-003322,CUST-0015723,2022-08-07 22:46:00,2-item cart,1800,1447,353,19.6,Wallet,Coimbatore,146619,Repeat,Google,Delivered,2.0,Repeat
ORD-20220807-003323,CUST-0007596,2022-08-07 16:28:00,Mixed Cart,1811,1602,209,11.5,Card,Bhopal,406808,First,Meta,Delivered,1.0,First
ORD-20220807-003324,CUST-0003429,2022-08-07 20:02:00,Single item,2806,2201,605,21.6,UPI,Indore,443402,First,Instagram DM,RTO,1.0,First
ORD-20220807-003325,CUST-0011474,2022-08-07 12:06:00,2-item cart,2340,1922,418,17.9,UPI,Ludhiana,677872,First,Google,Delivered,1.0,First
ORD-20220807-003326,CUST-0018155,2022-08-07 20:04:00,2-item cart,2705,2057,648,24.0,Card,Mumbai,480539,Repeat,Organic Instagram,RTO,2.0,Repeat
ORD-20220807-003327,CUST-0005946,2022-08-07 12:42:00,Single item,2511,2104,407,16.2,UPI,Kolkata,765209,First,Google,Delivered,1.0,First
ORD-20220807-003328,CUST-0017769,2022-08-07 22:49:00,2-item cart,1800,1441,359,20.0,COD,Kochi,601007,First,Meta,Delivered,1.0,First
ORD-20220807-003329,CUST-0018915,2022-08-07 23:10:00,Single item,2682,2111,571,21.3,Wallet,Nashik,184485,Repeat,Influencer,Delivered,2.0,Repeat
ORD-20220807-003330,CUST-0015414,2022-08-07 20:13:00,Mixed Cart,2098,1736,362,17.3,Card,Lucknow,410701,First,Influencer,Returned,1.0,First
ORD-20220807-003331,CUST-0005279,2022-08-07 11:32:00,Mixed Cart,1800,1350,450,25.0,Card,Indore,324464,First,Organic Instagram,Delivered,1.0,First
ORD-20220807-003332,CUST-0007942,2022-08-07 10:11:00,Mixed Cart,1800,1350,450,25.0,Card,Mysuru,604848,First,Email/SMS,Delivered,1.0,First
ORD-20220807-003333,CUST-0003456,2022-08-07 15:07:00,2-item cart,2912,2298,614,21.1,UPI,Ahmedabad,545119,First,Meta,Delivered,1.0,First
ORD-20220807-003334,CUST-0022630,2022-08-07 17:04:00,Single item,2213,1716,497,22.4,COD,Patna,695822,First,Meta,RTO,1.0,First
ORD-20220807-003335,CUST-0014547,2022-08-07 10:58:00,Single item,2204,1856,348,15.8,UPI,Kolkata,145124,First,Google,Delivered,1.0,First
ORD-20220807-003336,CUST-0001755,2022-08-07 20:53:00,Mixed Cart,1945,1593,352,18.1,UPI,Ahmedabad,615597,Repeat,Organic Instagram,Returned,2.0,Repeat
ORD-20220807-003337,CUST-0008667,2022-08-07 17:42:00,2-item cart,2414,2174,241,10.0,UPI,Nashik,177261,First,Meta,Delivered,1.0,First
ORD-20220807-003338,CUST-0022754,2022-08-07 17:16:00,2-item cart,2517,2080,437,17.4,COD,Bengaluru,584594,First,Meta,Delivered,1.0,First
ORD-20220807-003339,CUST-0026988,2022-08-07 22:19:00,Mixed Cart,2082,1732,349,16.8,Card,Pune,448836,First,Meta,Delivered,1.0,First
ORD-20220807-003340,CUST-0026278,2022-08-07 19:03:00,Single item,1967,1415,552,28.1,UPI,Mumbai,218031,First,Meta,Delivered,1.0,First
ORD-20220807-003341,CUST-0002444,2022-08-07 22:14:00,Mixed Cart,1800,1350,450,25.0,UPI,Kolkata,550885,First,Meta,Delivered,1.0,First
ORD-20220808-003342,CUST-0017435,2022-08-08 16:48:00,Mixed Cart,2025,1673,352,17.4,UPI,Surat,322100,First,Meta,RTO,1.0,First
ORD-20220808-003343,CUST-0001984,2022-08-08 13:16:00,2-item cart,2315,1871,444,19.2,UPI,Ahmedabad,643878,First,Offline (Friends/Family),Delivered,1.0,First
ORD-20220808-003344,CUST-0006644,2022-08-08 21:47:00,2-item cart,2224,1719,505,22.7,Card,Visakhapatnam,676735,First,Meta,Delivered,1.0,First
ORD-20220808-003345,CUST-0001757,2022-08-08 12:17:00,Mixed Cart,2330,2034,296,12.7,UPI,Bengaluru,463626,First,Organic Instagram,Delivered,1.0,First
ORD-20220808-003346,CUST-0000248,2022-08-08 12:25:00,Single item,2299,2006,292,12.7,COD,Delhi,284261,First,Offline (Friends/Family),Delivered,1.0,First
ORD-20220808-003347,CUST-0021416,2022-08-08 17:05:00,2-item cart,1908,1640,268,14.0,COD,Chennai,278512,First,Influencer,Delivered,1.0,First
ORD-20220808-003348,CUST-0008223,2022-08-08 19:59:00,Single item,2482,1836,646,26.0,Card,Bhopal,298601,First,Offline (Friends/Family),Delivered,1.0,First
ORD-20220808-003349,CUST-0009146,2022-08-08 13:43:00,Single item,2025,1709,315,15.6,Card,Noida,304428,First,Meta,Delivered,1.0,First
ORD-20220808-003350,CUST-0022209,2022-08-08 11:50:00,Mixed Cart,1987,1531,455,22.9,Card,Bengaluru,294236,Repeat,Instagram DM,Returned,2.0,Repeat
ORD-20220808-003351,CUST-0012838,2022-08-08 10:55:00,2-item cart,2460,2132,328,13.3,UPI,Delhi,717929,First,Influencer,Delivered,1.0,First
ORD-20220808-003352,CUST-0017668,2022-08-08 14:21:00,Single item,2128,1699,429,20.2,Card,Bengaluru,665575,First,Organic Instagram,RTO,1.0,First
ORD-20220808-003353,CUST-0007362,2022-08-08 10:56:00,Mixed Cart,1819,1536,283,15.6,UPI,Kanpur,276214,First,Meta,Returned,1.0,First
ORD-20220808-003354,CUST-0005751,2022-08-08 14:55:00,Mixed Cart,1800,1490,310,17.2,Card,Noida,508777,First,Meta,Delivered,1.0,First
ORD-20220808-003355,CUST-0003028,2022-08-08 19:45:00,2-item cart,1860,1579,282,15.1,UPI,Gurgaon,494499,First,Meta,Delivered,1.0,First
ORD-20220808-003356,CUST-0020484,2022-08-08 18:20:00,Mixed Cart,2798,2142,656,23.5,UPI,Kolkata,162994,First,Google,Delivered,1.0,First
ORD-20220808-003357,CUST-0011846,2022-08-08 12:13:00,Mixed Cart,1883,1498,384,20.4,Card,Delhi,737033,Repeat,Google,Delivered,2.0,Repeat
ORD-20220808-003358,CUST-0016010,2022-08-08 13:25:00,2-item cart,1930,1657,273,14.2,UPI,Visakhapatnam,417772,First,Meta,Returned,1.0,First
ORD-20220808-003359,CUST-0004508,2022-08-08 12:32:00,Mixed Cart,2387,1912,476,19.9,COD,Chennai,748232,Repeat,Influencer,Returned,2.0,Repeat
ORD-20220808-003360,CUST-0004598,2022-08-08 17:18:00,Mixed Cart,1800,1470,330,18.3,Card,Dehradun,376472,First,Influencer,Delivered,1.0,First
ORD-20220808-003361,CUST-0025325,2022-08-08 10:14:00,Mixed Cart,1800,1408,392,21.8,UPI,Chennai,503579,First,Email/SMS,Delivered,1.0,First
ORD-20220808-003362,CUST-0002372,2022-08-08 14:23:00,2-item cart,2396,1910,486,20.3,UPI,Mumbai,776539,First,Google,Delivered,1.0,First
ORD-20220808-003363,CUST-0002489,2022-08-08 12:10:00,2-item cart,2529,1848,681,26.9,COD,Mumbai,111922,First,Google,RTO,1.0,First
ORD-20220809-003364,CUST-0024241,2022-08-09 21:49:00,Mixed Cart,2394,2155,240,10.0,Card,Mumbai,518385,First,Meta,Delivered,1.0,First
ORD-20220809-003365,CUST-0010994,2022-08-09 11:28:00,Single item,2552,2221,332,13.0,UPI,Bhubaneswar,764584,First,Influencer,Delivered,1.0,First
ORD-20220809-003366,CUST-0013646,2022-08-09 14:17:00,Single item,1931,1713,218,11.3,Card,Ahmedabad,680790,First,Email/SMS,Delivered,1.0,First
ORD-20220809-003367,CUST-0014110,2022-08-09 23:52:00,Mixed Cart,2215,1742,473,21.4,UPI,Mysuru,826487,Repeat,Organic Instagram,Delivered,2.0,Repeat
ORD-20220809-003368,CUST-0000459,2022-08-09 13:22:00,Mixed Cart,2265,1754,511,22.6,Card,Patna,783437,First,Instagram DM,Delivered,1.0,First
ORD-20220809-003369,CUST-0013273,2022-08-09 18:23:00,2-item cart,2493,1870,623,25.0,Card,Dehradun,779720,First,Instagram DM,Delivered,1.0,First
ORD-20220809-003370,CUST-0007287,2022-08-09 11:16:00,2-item cart,1874,1467,407,21.7,Card,Gurgaon,633886,First,Meta,Delivered,1.0,First
ORD-20220809-003371,CUST-0005594,2022-08-09 15:16:00,Single item,1800,1468,332,18.5,Card,Patna,689237,Repeat,Meta,Delivered,2.0,Repeat
ORD-20220809-003372,CUST-0016635,2022-08-09 12:00:00,Mixed Cart,2180,1962,219,10.0,NetBanking,Kanpur,185734,First,Google,RTO,1.0,First
ORD-20220809-003373,CUST-0015948,2022-08-09 23:43:00,2-item cart,2454,1829,625,25.5,Card,Chennai,113760,First,Influencer,Delivered,1.0,First
ORD-20220810-003374,CUST-0024879,2022-08-10 12:21:00,Mixed Cart,1800,1350,450,25.0,UPI,Bhopal,252472,Repeat,Organic Instagram,RTO,2.0,Repeat
ORD-20220810-003375,CUST-0022545,2022-08-10 14:15:00,Single item,2276,1594,683,30.0,COD,Hyderabad,286567,First,Google,Delivered,1.0,First
ORD-20220810-003376,CUST-0009690,2022-08-10 18:14:00,2-item cart,1979,1586,393,19.9,UPI,Kanpur,822162,First,Google,Delivered,1.0,First
ORD-20220810-003377,CUST-0005059,2022-08-10 13:38:00,Single item,1981,1714,267,13.5,COD,Indore,483674,First,Meta,Returned,1.0,First
ORD-20220810-003378,CUST-0003147,2022-08-10 18:26:00,2-item cart,2496,2188,308,12.3,UPI,Chennai,367732,First,Google,RTO,1.0,First
ORD-20220810-003379,CUST-0024706,2022-08-10 22:01:00,Single item,2539,2141,398,15.7,COD,Ludhiana,645988,First,Influencer,Returned,1.0,First
ORD-20220810-003380,CUST-0006928,2022-08-10 23:20:00,2-item cart,2070,1505,565,27.3,Card,Pune,172238,First,Google,Returned,1.0,First
ORD-20220810-003381,CUST-0022670,2022-08-10 19:44:00,2-item cart,1804,1487,317,17.6,UPI,Pune,373638,First,Meta,Returned,1.0,First
ORD-20220810-003382,CUST-0016520,2022-08-10 15:25:00,Single item,2463,1860,604,24.5,Card,Kanpur,665701,First,Influencer,Delivered,1.0,First
ORD-20220810-003383,CUST-0012399,2022-08-10 17:18:00,2-item cart,1859,1535,323,17.4,Card,Rajkot,573978,First,Meta,Delivered,1.0,First
ORD-20220810-003384,CUST-0003393,2022-08-10 23:56:00,Mixed Cart,2239,1949,290,12.9,UPI,Indore,679620,First,Meta,Delivered,1.0,First
ORD-20220810-003385,CUST-0004351,2022-08-10 20:09:00,Single item,2680,2262,418,15.6,COD,Kochi,724078,First,Meta,Returned,1.0,First
ORD-20220810-003386,CUST-0004481,2022-08-10 22:23:00,2-item cart,2748,1924,824,30.0,Card,Gurgaon,454572,First,Meta,Returned,1.0,First
ORD-20220810-003387,CUST-0001682,2022-08-10 16:35:00,2-item cart,2000,1568,432,21.6,UPI,Noida,558113,First,Meta,RTO,1.0,First
ORD-20220811-003388,CUST-0002198,2022-08-11 12:16:00,Mixed Cart,2062,1807,255,12.4,UPI,Delhi,514199,First,Meta,Delivered,1.0,First
ORD-20220811-003389,CUST-0006855,2022-08-11 13:48:00,2-item cart,2253,2027,225,10.0,NetBanking,Noida,485282,First,Meta,Delivered,1.0,First
ORD-20220811-003390,CUST-0011329,2022-08-11 10:33:00,Single item,2318,1929,390,16.8,UPI,Surat,696001,First,Organic Instagram,Returned,1.0,First
ORD-20220811-003391,CUST-0019740,2022-08-11 11:05:00,Mixed Cart,1800,1436,364,20.2,Card,Bhopal,587414,First,Offline (Friends/Family),Delivered,1.0,First
ORD-20220811-003392,CUST-0001211,2022-08-11 23:41:00,Single item,1988,1770,219,11.0,UPI,Surat,755880,First,Email/SMS,Delivered,1.0,First
ORD-20220811-003393,CUST-0012759,2022-08-11 19:19:00,Single item,2377,1943,434,18.2,NetBanking,Hyderabad,612557,First,Instagram DM,Delivered,1.0,First
ORD-20220811-003394,CUST-0000696,2022-08-11 20:12:00,Single item,2096,1645,451,21.5,UPI,Delhi,530968,First,Organic Instagram,Delivered,1.0,First
ORD-20220811-003395,CUST-0021223,2022-08-11 18:55:00,Single item,1820,1540,280,15.4,UPI,Coimbatore,439014,First,Google,Delivered,1.0,First
ORD-20220811-003396,CUST-0026383,2022-08-11 17:54:00,Single item,1866,1412,454,24.3,UPI,Kochi,802308,First,Meta,Delivered,1.0,First
ORD-20220811-003397,CUST-0018881,2022-08-11 20:46:00,Single item,1987,1640,346,17.4,Card,Chennai,640895,First,Meta,Returned,1.0,First
ORD-20220811-003398,CUST-0010873,2022-08-11 11:02:00,2-item cart,1800,1414,386,21.4,Card,Indore,549961,First,Organic Instagram,Delivered,1.0,First
ORD-20220811-003399,CUST-0017997,2022-08-11 15:51:00,2-item cart,2227,1644,583,26.2,COD,Lucknow,260545,Repeat,Google,Returned,2.0,Repeat
ORD-20220812-003400,CUST-0017500,2022-08-12 22:35:00,Mixed Cart,1800,1458,342,19.0,Card,Kanpur,282601,First,Email/SMS,Delivered,1.0,First
ORD-20220812-003401,CUST-0003275,2022-08-12 16:01:00,Mixed Cart,2195,1870,325,14.8,COD,Hyderabad,697475,First,Organic Instagram,Returned,1.0,First
ORD-20220812-003402,CUST-0007029,2022-08-12 13:03:00,2-item cart,2783,2262,521,18.7,Card,Chennai,240002,First,Meta,Delivered,1.0,First
ORD-20220812-003403,CUST-0010307,2022-08-12 10:31:00,2-item cart,1840,1514,325,17.7,Card,Delhi,684029,Repeat,Organic Instagram,Returned,2.0,Repeat
ORD-20220812-003404,CUST-0008905,2022-08-12 10:00:00,Single item,2421,1715,705,29.1,UPI,Kolkata,540229,First,Meta,Delivered,1.0,First
ORD-20220812-003405,CUST-0025412,2022-08-12 10:46:00,Single item,3015,2126,888,29.5,UPI,Gurgaon,746766,First,Google,Delivered,1.0,First
ORD-20220812-003406,CUST-0010820,2022-08-12 12:46:00,Mixed Cart,2075,1601,474,22.8,COD,Bengaluru,585480,First,Instagram DM,Returned,1.0,First
ORD-20220812-003407,CUST-0019635,2022-08-12 21:31:00,Mixed Cart,2203,1705,499,22.6,UPI,Mysuru,230490,First,Google,Delivered,1.0,First
ORD-20220812-003408,CUST-0010542,2022-08-12 13:51:00,Mixed Cart,1800,1445,355,19.7,NetBanking,Kolkata,494015,First,Influencer,Delivered,1.0,First
ORD-20220812-003409,CUST-0015871,2022-08-12 20:46:00,2-item cart,1800,1481,319,17.7,Wallet,Kanpur,448286,First,Google,Delivered,1.0,First
ORD-20220812-003410,CUST-0025864,2022-08-12 20:45:00,Mixed Cart,1860,1581,278,15.0,Card,Jaipur,236220,First,Meta,Delivered,1.0,First
ORD-20220812-003411,CUST-0022959,2022-08-12 11:30:00,2-item cart,1866,1591,275,14.8,UPI,Mumbai,275471,First,Email/SMS,RTO,1.0,First
ORD-20220812-003412,CUST-0026503,2022-08-12 11:12:00,Single item,2086,1628,457,21.9,Card,Ahmedabad,479228,First,Influencer,RTO,1.0,First
ORD-20220812-003413,CUST-0023155,2022-08-12 12:56:00,2-item cart,2333,2100,233,10.0,COD,Ahmedabad,570408,First,Influencer,Returned,1.0,First
ORD-20220812-003414,CUST-0022817,2022-08-12 23:50:00,Mixed Cart,2898,2125,772,26.6,Card,Indore,746999,First,Instagram DM,Returned,1.0,First
ORD-20220812-003415,CUST-0013344,2022-08-12 20:06:00,2-item cart,1886,1516,369,19.6,Card,Pune,286109,First,Meta,Returned,1.0,First
ORD-20220812-003416,CUST-0007607,2022-08-12 14:15:00,2-item cart,1842,1657,185,10.0,Card,Bengaluru,433990,First,Offline (Friends/Family),Delivered,1.0,First
ORD-20220812-003417,CUST-0026441,2022-08-12 16:03:00,Mixed Cart,1800,1350,450,25.0,Card,Nashik,275230,First,Offline (Friends/Family),Returned,1.0,First
ORD-20220812-003418,CUST-0010495,2022-08-12 10:25:00,Single item,1975,1754,221,11.2,COD,Vadodara,144409,First,Meta,Delivered,1.0,First
ORD-20220813-003419,CUST-0015443,2022-08-13 14:01:00,Mixed Cart,1984,1595,389,19.6,UPI,Mysuru,272246,First,Influencer,Delivered,1.0,First
ORD-20220813-003420,CUST-0010584,2022-08-13 16:24:00,Mixed Cart,2151,1673,478,22.2,UPI,Mumbai,355694,First,Meta,Returned,1.0,First
ORD-20220813-003421,CUST-0018521,2022-08-13 11:44:00,Single item,2013,1715,298,14.8,UPI,Hyderabad,284761,First,Instagram DM,Delivered,1.0,First
ORD-20220813-003422,CUST-0001056,2022-08-13 17:35:00,Single item,2330,1699,631,27.1,Wallet,Delhi,654520,Repeat,Meta,Returned,2.0,Repeat
ORD-20220813-003423,CUST-0018282,2022-08-13 13:24:00,Single item,2822,2004,817,29.0,COD,Kanpur,697298,Repeat,Meta,Delivered,2.0,Repeat
ORD-20220813-003424,CUST-0022385,2022-08-13 16:07:00,Single item,2087,1717,369,17.7,UPI,Bhopal,807927,First,Google,Delivered,1.0,First
ORD-20220813-003425,CUST-0017420,2022-08-13 19:23:00,Mixed Cart,2241,1746,495,22.1,Card,Gurgaon,413347,First,Influencer,Returned,1.0,First
ORD-20220813-003426,CUST-0022894,2022-08-13 19:37:00,Single item,2048,1567,481,23.5,Card,Kolkata,291755,Repeat,Instagram DM,Delivered,2.0,Repeat
ORD-20220813-003427,CUST-0000818,2022-08-13 23:25:00,Mixed Cart,1881,1405,476,25.3,UPI,Chandigarh,460986,First,Meta,RTO,1.0,First
ORD-20220813-003428,CUST-0011903,2022-08-13 23:48:00,Single item,2147,1623,524,24.4,UPI,Indore,607678,First,Meta,Returned,1.0,First
ORD-20220813-003429,CUST-0008753,2022-08-13 23:11:00,2-item cart,2315,1836,479,20.7,COD,Delhi,460467,First,Meta,RTO,1.0,First
ORD-20220813-003430,CUST-0021994,2022-08-13 16:44:00,Mixed Cart,2141,1768,373,17.4,Card,Mumbai,400699,First,Meta,Returned,1.0,First
ORD-20220813-003431,CUST-0008136,2022-08-13 22:58:00,Single item,2284,1964,319,14.0,UPI,Pune,817944,First,Organic Instagram,Delivered,1.0,First
ORD-20220813-003432,CUST-0003335,2022-08-13 21:43:00,Mixed Cart,1956,1622,334,17.1,UPI,Lucknow,223394,First,Influencer,RTO,1.0,First
ORD-20220813-003433,CUST-0018205,2022-08-13 18:17:00,Mixed Cart,1851,1630,221,11.9,Card,Ranchi,373267,First,Influencer,Delivered,1.0,First
ORD-20220813-003434,CUST-0023836,2022-08-13 20:48:00,Mixed Cart,2697,2092,606,22.5,COD,Nashik,252355,First,Google,Delivered,1.0,First
ORD-20220813-003435,CUST-0015663,2022-08-13 13:00:00,Mixed Cart,2333,1830,503,21.6,UPI,Jaipur,731565,Repeat,Meta,Delivered,3.0,Repeat
ORD-20220814-003436,CUST-0006311,2022-08-14 10:34:00,Single item,2551,2215,336,13.2,UPI,Vadodara,136385,First,Meta,Delivered,1.0,First
ORD-20220814-003437,CUST-0006220,2022-08-14 21:46:00,2-item cart,2294,2065,229,10.0,NetBanking,Vadodara,467853,First,Offline (Friends/Family),Delivered,1.0,First
ORD-20220814-003438,CUST-0020800,2022-08-14 22:51:00,Mixed Cart,2564,1997,567,22.1,UPI,Mumbai,357374,First,Offline (Friends/Family),Delivered,1.0,First
ORD-20220814-003439,CUST-0020853,2022-08-14 14:26:00,2-item cart,2540,2091,449,17.7,UPI,Kanpur,414729,First,Instagram DM,Delivered,1.0,First
ORD-20220814-003440,CUST-0004448,2022-08-14 12:32:00,2-item cart,2699,2078,621,23.0,COD,Hyderabad,659124,Repeat,Meta,Returned,2.0,Repeat
ORD-20220814-003441,CUST-0026988,2022-08-14 23:51:00,Single item,1815,1442,373,20.5,Card,Visakhapatnam,723195,Repeat,Instagram DM,Delivered,2.0,Repeat
ORD-20220814-003442,CUST-0000016,2022-08-14 16:00:00,2-item cart,2072,1708,364,17.6,UPI,Mumbai,382333,First,Meta,Delivered,1.0,First
ORD-20220814-003443,CUST-0024872,2022-08-14 17:45:00,Mixed Cart,2434,1966,468,19.2,Card,Hyderabad,647176,First,Meta,Returned,1.0,First
ORD-20220814-003444,CUST-0018382,2022-08-14 19:22:00,Single item,2172,1685,487,22.4,Wallet,Indore,525334,First,Meta,Returned,1.0,First
ORD-20220814-003445,CUST-0023149,2022-08-14 18:24:00,Single item,2083,1669,414,19.9,Wallet,Mysuru,309262,Repeat,Meta,Returned,2.0,Repeat
ORD-20220814-003446,CUST-0023838,2022-08-14 10:30:00,Single item,2316,1905,411,17.8,NetBanking,Lucknow,622961,First,Meta,Returned,1.0,First
ORD-20220814-003447,CUST-0026698,2022-08-14 13:42:00,Mixed Cart,1910,1623,286,15.0,COD,Gurgaon,623811,First,Google,Returned,1.0,First
ORD-20220814-003448,CUST-0006557,2022-08-14 10:44:00,2-item cart,2164,1948,216,10.0,Card,Bengaluru,147893,First,Meta,Delivered,1.0,First
ORD-20220814-003449,CUST-0016875,2022-08-14 23:09:00,2-item cart,1800,1399,401,22.3,Card,Indore,644718,First,Meta,Delivered,1.0,First
ORD-20220814-003450,CUST-0006682,2022-08-14 15:24:00,Single item,1800,1368,432,24.0,Card,Surat,258973,First,Offline (Friends/Family),Returned,1.0,First
ORD-20220814-003451,CUST-0004949,2022-08-14 16:34:00,Mixed Cart,2778,2031,747,26.9,Card,Delhi,376671,First,Meta,Delivered,1.0,First
ORD-20220814-003452,CUST-0015411,2022-08-14 22:22:00,Single item,2731,1912,819,30.0,COD,Bhubaneswar,144306,First,Email/SMS,Delivered,1.0,First
ORD-20220815-003453,CUST-0016291,2022-08-15 18:01:00,Single item,2206,1850,356,16.1,UPI,Ranchi,550921,First,Meta,Delivered,1.0,First
ORD-20220815-003454,CUST-0018724,2022-08-15 12:47:00,Mixed Cart,2354,1803,551,23.4,UPI,Ahmedabad,492473,First,Meta,Delivered,1.0,First
ORD-20220815-003455,CUST-0001005,2022-08-15 14:44:00,Mixed Cart,2155,1665,490,22.7,COD,Delhi,359911,First,Meta,Delivered,1.0,First
ORD-20220815-003456,CUST-0020879,2022-08-15 21:27:00,Mixed Cart,2774,2215,559,20.1,UPI,Kolkata,780807,First,Influencer,Delivered,1.0,First
ORD-20220815-003457,CUST-0018844,2022-08-15 20:08:00,Mixed Cart,1990,1659,331,16.6,UPI,Mysuru,419619,First,Meta,Returned,1.0,First
ORD-20220815-003458,CUST-0000862,2022-08-15 17:54:00,2-item cart,2230,1862,367,16.5,COD,Chandigarh,578678,First,Meta,Delivered,1.0,First
ORD-20220815-003459,CUST-0024477,2022-08-15 20:14:00,Single item,1813,1525,288,15.9,Wallet,Pune,450266,First,Meta,Delivered,1.0,First
ORD-20220815-003460,CUST-0016140,2022-08-15 14:08:00,Single item,2272,1885,387,17.0,Card,Gurgaon,588139,First,Meta,Delivered,1.0,First
ORD-20220815-003461,CUST-0017221,2022-08-15 12:06:00,Single item,2518,2185,333,13.2,COD,Delhi,214656,First,Instagram DM,Returned,1.0,First
ORD-20220815-003462,CUST-0014861,2022-08-15 13:45:00,Single item,2810,2219,591,21.0,Card,Chennai,670182,First,Influencer,Delivered,1.0,First
