Order ID,SKU ID,"Category (top, bottom, outerwear, etc.)",Size,Color,MRP,Selling price,Discount %,Returned? (Y/N),Return reason (if any),Actual discount %
ORD-20220503-001992,SKU-SHI-0001,shirts,XXL,Blue,1999,1680,16,N,,15.95797899
ORD-20220503-001993,SKU-TSH-0004,tshirts,S,Beige,1499,1529,0,Y,RTO,-2.001334223
ORD-20220503-001994,SKU-SHI-0024,shirts,M,White,2299,1618,29.6,N,,29.6215746
ORD-20220503-001995,SKU-PAN-0016,pants,XXL,Olive,2499,1867,25.3,Y,Size issue,25.29011605
ORD-20220503-001996,SKU-SHI-0003,shirts,XXL,Navy,2799,1156,50,Y,RTO,58.69953555
ORD-20220503-001996,SKU-TSH-0004,tshirts,XL,Blue,1499,999,33.4,Y,RTO,33.35557038
ORD-20220503-001997,SKU-PAN-0002,pants,M,Grey,2699,999,50,N,,62.98629122
ORD-20220503-001997,SKU-PAN-0008,pants,XL,Grey,2999,999,50,N,,66.6888963
ORD-20220503-001997,SKU-SHI-0045,shirts,XS,Grey,2299,999,50,N,,56.54632449
ORD-20220503-001998,SKU-PAN-0016,pants,M,Maroon,2499,999,50,Y,Size issue,60.0240096
ORD-20220503-001998,SKU-CRO-0005,croptops,M,Grey,2399,999,50,Y,Different than images,58.35764902
ORD-20220503-001999,SKU-PAN-0002,pants,XL,Olive,2699,999,50,Y,RTO,62.98629122
ORD-20220503-001999,SKU-JAC-0044,jackets,XL,White,4199,999,50,Y,RTO,76.2086211
ORD-20220503-002000,SKU-CRO-0014,croptops,S,White,1799,2073,0,N,,-15.23068371
ORD-20220504-002001,SKU-SHI-0001,shirts,XXL,Grey,1999,1765,11.7,Y,RTO,11.70585293
ORD-20220504-002002,SKU-SHI-0006,shirts,S,Black,2799,999,50,N,,64.30868167
ORD-20220504-002002,SKU-TSH-0004,tshirts,M,White,1499,999,33.4,N,,33.35557038
ORD-20220504-002003,SKU-PAN-0022,pants,S,Blue,2499,1579,36.8,Y,Different than images,36.81472589
ORD-20220504-002004,SKU-SHI-0001,shirts,L,Olive,1999,1011,49.4,N,,49.42471236
ORD-20220504-002004,SKU-SHI-0001,shirts,XL,Navy,1999,1054,47.3,N,,47.27363682
ORD-20220504-002005,SKU-CRO-0042,croptops,XL,Maroon,1799,1700,5.5,Y,Size issue,5.503057254
ORD-20220504-002006,SKU-SHI-0001,shirts,M,Olive,1999,1353,32.3,N,,32.31615808
ORD-20220504-002007,SKU-SHO-0039,shorts,XXL,Olive,2299,1432,37.7,Y,Fit not as expected,37.71204872
ORD-20220504-002008,SKU-PAN-0009,pants,S,Blue,2799,1542,44.9,Y,Size issue,44.90889603
ORD-20220504-002009,SKU-TSH-0004,tshirts,XS,Black,1499,1805,0,N,,-20.41360907
ORD-20220504-002010,SKU-SHI-0001,shirts,XXL,Olive,1999,1839,8,Y,Size issue,8.004002001
ORD-20220504-002011,SKU-PAN-0002,pants,S,Maroon,2699,1943,28,N,,28.01037421
ORD-20220504-002012,SKU-SHI-0001,shirts,XS,Maroon,1999,1548,22.6,Y,Different than images,22.56128064
ORD-20220504-002013,SKU-SHI-0001,shirts,S,Beige,1999,999,50,Y,RTO,50.02501251
ORD-20220504-002013,SKU-SHI-0001,shirts,XXL,Grey,1999,999,50,Y,RTO,50.02501251
ORD-20220504-002014,SKU-SHI-0001,shirts,L,Grey,1999,1583,20.8,Y,Quality concern,20.8104052
ORD-20220504-002015,SKU-SHI-0001,shirts,XS,Olive,1999,1684,15.8,Y,Size issue,15.75787894
ORD-20220504-002016,SKU-PAN-0002,pants,XL,Navy,2699,1556,42.3,Y,RTO,42.34901815
ORD-20220504-002017,SKU-PAN-0008,pants,S,Blue,2999,999,50,N,,66.6888963
ORD-20220504-002017,SKU-PAN-0028,pants,L,Olive,3299,999,50,N,,69.71809639
ORD-20220504-002018,SKU-TSH-0012,tshirts,XL,Navy,1999,1854,7.3,N,,7.253626813
ORD-20220504-002019,SKU-SHI-0001,shirts,S,Navy,1999,1171,41.4,N,,41.42071036
ORD-20220504-002019,SKU-CRO-0030,croptops,XL,Navy,1599,999,37.5,N,,37.52345216
ORD-20220504-002020,SKU-CRO-0005,croptops,L,Maroon,2399,1910,20.4,N,,20.38349312
ORD-20220505-002021,SKU-CRO-0014,croptops,M,Black,1799,1860,0,N,,-3.390772651
ORD-20220505-002022,SKU-SHI-0001,shirts,S,Olive,1999,999,50,N,,50.02501251
ORD-20220505-002022,SKU-SHI-0001,shirts,S,Blue,1999,999,50,N,,50.02501251
ORD-20220505-002022,SKU-PAN-0002,pants,S,Navy,2699,999,50,N,,62.98629122
ORD-20220505-002023,SKU-TSH-0032,tshirts,XL,Black,1499,999,33.4,Y,Quality concern,33.35557038
ORD-20220505-002023,SKU-SHI-0001,shirts,XL,Olive,1999,1185,40.7,Y,Size issue,40.72036018
ORD-20220505-002024,SKU-PAN-0009,pants,M,Black,2799,1878,32.9,Y,Changed mind,32.90460879
ORD-20220505-002025,SKU-PAN-0002,pants,XL,Beige,2699,999,50,Y,Size issue,62.98629122
ORD-20220505-002025,SKU-CRO-0005,croptops,S,Olive,2399,999,50,Y,Changed mind,58.35764902
ORD-20220505-002025,SKU-PAN-0002,pants,S,Beige,2699,999,50,Y,Size issue,62.98629122
ORD-20220505-002026,SKU-CRO-0043,croptops,L,White,1799,1546,14.1,Y,RTO,14.06336854
ORD-20220505-002027,SKU-SHI-0001,shirts,XS,Beige,1999,999,50,N,,50.02501251
ORD-20220505-002027,SKU-SHI-0006,shirts,XL,Blue,2799,999,50,N,,64.30868167
ORD-20220505-002028,SKU-SHI-0024,shirts,L,Black,2299,1372,40.3,N,,40.32187908
ORD-20220505-002029,SKU-PAN-0008,pants,XS,Navy,2999,2245,25.1,Y,Size issue,25.1417139
ORD-20220505-002030,SKU-SHO-0040,shorts,L,Beige,1999,2342,0,Y,Size issue,-17.15857929
ORD-20220505-002031,SKU-SHI-0001,shirts,XS,Black,1999,1680,16,Y,Size issue,15.95797899
ORD-20220505-002032,SKU-CRO-0019,croptops,XS,Olive,1799,999,44.5,N,,44.46914953
ORD-20220505-002032,SKU-CRO-0007,croptops,L,Maroon,1899,999,47.4,N,,47.39336493
ORD-20220506-002033,SKU-TSH-0012,tshirts,S,Grey,1999,1815,9.2,N,,9.204602301
ORD-20220506-002034,SKU-SHI-0001,shirts,M,Grey,1999,999,50,Y,Fit not as expected,50.02501251
ORD-20220506-002034,SKU-SHI-0003,shirts,S,White,2799,999,50,Y,Size issue,64.30868167
ORD-20220506-002035,SKU-PAN-0002,pants,S,Black,2699,999,50,N,,62.98629122
ORD-20220506-002035,SKU-PAN-0022,pants,M,Beige,2499,999,50,N,,60.0240096
ORD-20220506-002035,SKU-TSH-0004,tshirts,L,Beige,1499,999,33.4,N,,33.35557038
ORD-20220506-002036,SKU-CRO-0005,croptops,S,Grey,2399,999,50,Y,Size issue,58.35764902
ORD-20220506-002036,SKU-CRO-0007,croptops,S,Navy,1899,999,47.4,Y,Different than images,47.39336493
ORD-20220506-002036,SKU-SHI-0001,shirts,L,Olive,1999,999,50,Y,Delayed delivery,50.02501251
ORD-20220506-002037,SKU-PAN-0002,pants,L,White,2699,1950,27.8,Y,RTO,27.7510189
ORD-20220506-002038,SKU-PAN-0002,pants,M,Maroon,2699,999,50,N,,62.98629122
ORD-20220506-002038,SKU-PAN-0002,pants,XS,Beige,2699,999,50,N,,62.98629122
ORD-20220506-002038,SKU-SHO-0023,shorts,XXL,Maroon,1799,999,44.5,N,,44.46914953
ORD-20220506-002039,SKU-CRO-0007,croptops,XL,Grey,1899,2113,0,N,,-11.26908899
ORD-20220507-002040,SKU-PAN-0008,pants,XXL,Beige,2999,999,50,Y,Different than images,66.6888963
ORD-20220507-002040,SKU-PAN-0009,pants,S,Grey,2799,999,50,Y,Size issue,64.30868167
ORD-20220507-002040,SKU-SHI-0001,shirts,S,White,1999,999,50,Y,Size issue,50.02501251
ORD-20220507-002041,SKU-TSH-0004,tshirts,XXL,Navy,1499,1350,9.9,N,,9.939959973
ORD-20220507-002042,SKU-CRO-0005,croptops,XL,Olive,2399,999,50,N,,58.35764902
ORD-20220507-002042,SKU-SHI-0003,shirts,XXL,Maroon,2799,999,50,N,,64.30868167
ORD-20220507-002043,SKU-SHI-0001,shirts,S,Olive,1999,999,50,N,,50.02501251
ORD-20220507-002043,SKU-SHI-0045,shirts,XXL,White,2299,1022,50,N,,55.54588952
ORD-20220507-002044,SKU-SHO-0011,shorts,L,White,1799,1785,0.8,N,,0.778210117
ORD-20220507-002045,SKU-SHI-0006,shirts,XS,Navy,2799,2113,24.5,Y,Size issue,24.50875313
ORD-20220507-002046,SKU-SHI-0003,shirts,XS,Beige,2799,1592,43.1,N,,43.12254377
ORD-20220507-002047,SKU-PAN-0002,pants,XS,Black,2699,1958,27.5,N,,27.45461282
ORD-20220507-002048,SKU-TSH-0010,tshirts,L,Maroon,1799,1437,20.1,N,,20.12229016
ORD-20220507-002049,SKU-JAC-0025,jackets,XS,Grey,4499,1689,50,Y,Different than images,62.45832407
ORD-20220507-002050,SKU-CRO-0042,croptops,XXL,Beige,1799,1960,0,N,,-8.949416342
ORD-20220507-002051,SKU-PAN-0008,pants,XL,Blue,2999,1806,39.8,N,,39.77992664
ORD-20220507-002052,SKU-SHI-0001,shirts,XXL,Olive,1999,1985,0.7,N,,0.700350175
ORD-20220507-002053,SKU-PAN-0002,pants,M,Maroon,2699,999,50,N,,62.98629122
ORD-20220507-002053,SKU-PAN-0016,pants,XXL,Grey,2499,999,50,N,,60.0240096
ORD-20220508-002054,SKU-PAN-0002,pants,M,Navy,2699,1815,32.8,Y,RTO,32.75287143
ORD-20220508-002055,SKU-SHI-0017,shirts,M,Olive,2299,1650,28.2,N,,28.22966507
ORD-20220508-002056,SKU-PAN-0002,pants,XL,White,2699,2134,20.9,N,,20.93367914
ORD-20220508-002057,SKU-CRO-0042,croptops,XXL,Grey,1799,999,44.5,N,,44.46914953
ORD-20220508-002057,SKU-PAN-0002,pants,S,Olive,2699,999,50,N,,62.98629122
ORD-20220508-002058,SKU-SHI-0001,shirts,M,Beige,1999,999,50,Y,Size issue,50.02501251
ORD-20220508-002058,SKU-TSH-0004,tshirts,XS,Grey,1499,999,33.4,Y,Delayed delivery,33.35557038
ORD-20220508-002059,SKU-PAN-0016,pants,L,Beige,2499,1603,35.9,Y,Size issue,35.85434174
ORD-20220508-002060,SKU-SHI-0003,shirts,L,Black,2799,2213,20.9,N,,20.93604859
ORD-20220508-002061,SKU-SHI-0003,shirts,L,White,2799,1765,36.9,N,,36.94176492
ORD-20220508-002062,SKU-PAN-0008,pants,L,White,2999,1925,35.8,N,,35.81193731
ORD-20220508-002063,SKU-SHI-0003,shirts,XL,Beige,2799,1788,36.1,N,,36.12004287
ORD-20220508-002064,SKU-SHI-0017,shirts,XS,Maroon,2299,999,50,Y,RTO,56.54632449
ORD-20220508-002064,SKU-SHI-0001,shirts,XS,Maroon,1999,999,50,Y,RTO,50.02501251
ORD-20220508-002065,SKU-SHI-0001,shirts,L,Black,1999,1852,7.4,N,,7.353676838
ORD-20220508-002066,SKU-CRO-0005,croptops,S,Grey,2399,999,50,N,,58.35764902
ORD-20220508-002066,SKU-PAN-0002,pants,XL,Olive,2699,999,50,N,,62.98629122
ORD-20220508-002067,SKU-CRO-0005,croptops,XL,White,2399,2090,12.9,Y,Quality concern,12.88036682
ORD-20220508-002068,SKU-SHI-0003,shirts,XXL,Grey,2799,999,50,Y,RTO,64.30868167
ORD-20220508-002068,SKU-CRO-0005,croptops,L,Beige,2399,999,50,Y,RTO,58.35764902
ORD-20220508-002069,SKU-SHI-0015,shirts,XXL,Beige,2199,1824,17.1,Y,RTO,17.053206
ORD-20220509-002070,SKU-SHI-0006,shirts,XL,Maroon,2799,2207,21.2,Y,RTO,21.15041086
ORD-20220509-002071,SKU-SHI-0006,shirts,S,Beige,2799,999,50,Y,Size issue,64.30868167
ORD-20220509-002071,SKU-SHI-0054,shirts,XXL,Black,2499,999,50,Y,Delayed delivery,60.0240096
ORD-20220509-002072,SKU-SHI-0001,shirts,XXL,Beige,1999,1445,27.7,Y,Size issue,27.71385693
ORD-20220509-002073,SKU-SHI-0001,shirts,XXL,Grey,1999,1776,11.2,Y,Fit not as expected,11.15557779
ORD-20220509-002074,SKU-PAN-0020,pants,XL,Grey,2999,2232,25.6,N,,25.57519173
ORD-20220509-002075,SKU-CRO-0005,croptops,M,Navy,2399,999,50,Y,RTO,58.35764902
ORD-20220509-002075,SKU-PAN-0008,pants,M,Olive,2999,999,50,Y,RTO,66.6888963
ORD-20220509-002075,SKU-TSH-0010,tshirts,XXL,Navy,1799,999,44.5,Y,RTO,44.46914953
ORD-20220509-002076,SKU-PAN-0016,pants,M,Maroon,2499,1515,39.4,Y,Size issue,39.3757503
ORD-20220509-002077,SKU-PAN-0002,pants,L,White,2699,1590,41.1,N,,41.08929233
ORD-20220509-002078,SKU-TSH-0010,tshirts,XL,Grey,1799,999,44.5,N,,44.46914953
ORD-20220509-002078,SKU-CRO-0042,croptops,M,White,1799,999,44.5,N,,44.46914953
ORD-20220509-002079,SKU-SHI-0003,shirts,S,Olive,2799,1556,44.4,N,,44.4087174
ORD-20220509-002080,SKU-PAN-0002,pants,S,White,2699,2069,23.3,Y,RTO,23.34197851
ORD-20220509-002081,SKU-SHI-0003,shirts,XXL,Navy,2799,1014,50,N,,63.77277599
ORD-20220509-002081,SKU-SHI-0001,shirts,M,Olive,1999,999,50,N,,50.02501251
ORD-20220509-002082,SKU-SHI-0001,shirts,M,Maroon,1999,1735,13.2,N,,13.2066033
ORD-20220510-002083,SKU-SHI-0001,shirts,XS,Blue,1999,1570,21.5,N,,21.46073037
ORD-20220510-002084,SKU-PAN-0002,pants,XS,Black,2699,1807,33,N,,33.04927751
ORD-20220510-002085,SKU-SHI-0001,shirts,S,Black,1999,2280,0,N,,-14.05702851
ORD-20220510-002086,SKU-SHO-0023,shorts,M,Blue,1799,1354,24.7,N,,24.73596442
ORD-20220510-002087,SKU-PAN-0009,pants,L,Navy,2799,999,50,N,,64.30868167
ORD-20220510-002087,SKU-JAC-0055,jackets,XS,Black,3999,999,50,N,,75.01875469
ORD-20220510-002088,SKU-TSH-0004,tshirts,M,Blue,1499,2345,0,N,,-56.43762508
ORD-20220510-002089,SKU-TSH-0012,tshirts,XXL,White,1999,999,50,N,,50.02501251
ORD-20220510-002089,SKU-SHI-0001,shirts,L,Maroon,1999,999,50,N,,50.02501251
ORD-20220510-002090,SKU-SHI-0001,shirts,L,Maroon,1999,999,50,N,,50.02501251
ORD-20220510-002090,SKU-PAN-0016,pants,XS,Beige,2499,999,50,N,,60.0240096
ORD-20220510-002091,SKU-TSH-0004,tshirts,XS,Grey,1499,999,33.4,N,,33.35557038
ORD-20220510-002091,SKU-PAN-0022,pants,XXL,White,2499,1169,50,N,,53.22128852
ORD-20220510-002092,SKU-PAN-0008,pants,S,Olive,2999,1675,44.1,N,,44.14804935
ORD-20220510-002093,SKU-TSH-0012,tshirts,XXL,Grey,1999,1903,4.8,N,,4.802401201
ORD-20220511-002094,SKU-PAN-0002,pants,S,Navy,2699,1519,43.7,Y,Quality concern,43.71989626
ORD-20220511-002095,SKU-TSH-0004,tshirts,XXL,Black,1499,1598,0,N,,-6.604402935
ORD-20220511-002096,SKU-PAN-0009,pants,XXL,Navy,2799,1603,42.7,Y,RTO,42.72954627
ORD-20220511-002097,SKU-SHI-0001,shirts,M,Blue,1999,999,50,N,,50.02501251
ORD-20220511-002097,SKU-CRO-0038,croptops,L,Maroon,2399,999,50,N,,58.35764902
ORD-20220511-002098,SKU-CRO-0007,croptops,XS,Blue,1899,999,47.4,N,,47.39336493
ORD-20220511-002098,SKU-SHI-0001,shirts,M,Grey,1999,999,50,N,,50.02501251
ORD-20220511-002099,SKU-SHI-0001,shirts,L,White,1999,1848,7.6,N,,7.553776888
ORD-20220511-002100,SKU-SHI-0001,shirts,XXL,Beige,1999,999,50,N,,50.02501251
ORD-20220511-002100,SKU-PAN-0002,pants,S,Beige,2699,999,50,N,,62.98629122
ORD-20220512-002101,SKU-SHI-0051,shirts,XL,Blue,2499,1971,21.1,N,,21.12845138
ORD-20220512-002102,SKU-CRO-0014,croptops,XS,Grey,1799,999,44.5,N,,44.46914953
ORD-20220512-002102,SKU-PAN-0002,pants,XXL,Blue,2699,999,50,N,,62.98629122
ORD-20220512-002103,SKU-CRO-0014,croptops,XXL,Beige,1799,999,44.5,N,,44.46914953
ORD-20220512-002103,SKU-PAN-0008,pants,M,Beige,2999,999,50,N,,66.6888963
ORD-20220512-002103,SKU-SHI-0001,shirts,L,White,1999,999,50,N,,50.02501251
ORD-20220512-002104,SKU-SHO-0023,shorts,S,Navy,1799,2068,0,N,,-14.95275153
ORD-20220512-002105,SKU-TSH-0010,tshirts,M,Grey,1799,1807,0,Y,Size issue,-0.444691495
ORD-20220512-002106,SKU-PAN-0002,pants,XS,Black,2699,999,50,N,,62.98629122
ORD-20220512-002106,SKU-PAN-0002,pants,XXL,Black,2699,999,50,N,,62.98629122
ORD-20220512-002106,SKU-SHI-0013,shirts,XXL,Navy,2799,999,50,N,,64.30868167
ORD-20220512-002107,SKU-PAN-0026,pants,M,Beige,3299,999,50,Y,RTO,69.71809639
ORD-20220512-002107,SKU-PAN-0002,pants,S,Black,2699,999,50,Y,RTO,62.98629122
ORD-20220512-002108,SKU-SHI-0017,shirts,XS,Olive,2299,999,50,N,,56.54632449
ORD-20220512-002108,SKU-CRO-0038,croptops,XS,Olive,2399,999,50,N,,58.35764902
ORD-20220512-002109,SKU-SHI-0001,shirts,M,White,1999,999,50,N,,50.02501251
ORD-20220512-002109,SKU-SHO-0039,shorts,XS,White,2299,999,50,N,,56.54632449
ORD-20220512-002110,SKU-SHI-0006,shirts,XS,Maroon,2799,1659,40.7,Y,Size issue,40.72883173
ORD-20220512-002111,SKU-PAN-0016,pants,XS,Maroon,2499,1002,50,N,,59.90396158
ORD-20220512-002111,SKU-SHI-0001,shirts,XXL,Maroon,1999,999,50,N,,50.02501251
ORD-20220513-002112,SKU-CRO-0007,croptops,L,Olive,1899,2021,0,N,,-6.424433913
ORD-20220513-002113,SKU-SHI-0017,shirts,L,Beige,2299,1350,41.3,N,,41.27881688
ORD-20220513-002114,SKU-SHI-0003,shirts,XXL,White,2799,999,50,N,,64.30868167
ORD-20220513-002114,SKU-PAN-0009,pants,XS,Blue,2799,999,50,N,,64.30868167
ORD-20220513-002115,SKU-SHI-0003,shirts,XS,Olive,2799,1632,41.7,N,,41.69346195
ORD-20220513-002116,SKU-SHO-0040,shorts,XXL,Maroon,1999,999,50,Y,RTO,50.02501251
ORD-20220513-002116,SKU-PAN-0009,pants,XL,Maroon,2799,999,50,Y,RTO,64.30868167
ORD-20220513-002117,SKU-CRO-0038,croptops,M,White,2399,1387,42.2,N,,42.18424343
ORD-20220513-002118,SKU-TSH-0004,tshirts,M,Blue,1499,1940,0,N,,-29.41961308
ORD-20220513-002119,SKU-PAN-0002,pants,M,Maroon,2699,1143,50,Y,RTO,57.65098185
ORD-20220513-002119,SKU-TSH-0004,tshirts,M,Beige,1499,999,33.4,Y,RTO,33.35557038
ORD-20220513-002120,SKU-CRO-0007,croptops,M,Black,1899,999,47.4,Y,Size issue,47.39336493
ORD-20220513-002120,SKU-SHI-0006,shirts,XL,Olive,2799,999,50,Y,Size issue,64.30868167
ORD-20220513-002121,SKU-CRO-0014,croptops,L,Maroon,1799,2273,0,N,,-26.3479711
ORD-20220513-002122,SKU-SHI-0001,shirts,XXL,Grey,1999,1906,4.7,N,,4.652326163
ORD-20220513-002123,SKU-PAN-0008,pants,XS,Maroon,2999,999,50,N,,66.6888963
ORD-20220513-002123,SKU-TSH-0004,tshirts,XS,Beige,1499,999,33.4,N,,33.35557038
ORD-20220513-002123,SKU-SHI-0001,shirts,XXL,Grey,1999,999,50,N,,50.02501251
ORD-20220513-002124,SKU-SHI-0001,shirts,XL,Olive,1999,1546,22.7,N,,22.66133067
ORD-20220513-002125,SKU-SHI-0003,shirts,S,Navy,2799,1350,50,N,,51.76848875
ORD-20220513-002126,SKU-TSH-0012,tshirts,M,Maroon,1999,1902,4.9,Y,Different than images,4.852426213
ORD-20220513-002127,SKU-PAN-0002,pants,S,White,2699,1730,35.9,N,,35.90218599
ORD-20220514-002128,SKU-PAN-0018,pants,XL,Blue,2799,1780,36.4,N,,36.40585924
ORD-20220514-002129,SKU-CRO-0005,croptops,XS,Navy,2399,1464,39,Y,Size issue,38.97457274
ORD-20220514-002130,SKU-CRO-0038,croptops,M,Maroon,2399,999,50,Y,Size issue,58.35764902
ORD-20220514-002130,SKU-PAN-0009,pants,XS,Blue,2799,999,50,Y,Size issue,64.30868167
ORD-20220514-002130,SKU-TSH-0004,tshirts,XS,Blue,1499,999,33.4,Y,Fit not as expected,33.35557038
ORD-20220514-002130,SKU-SHI-0006,shirts,L,Beige,2799,999,50,Y,Different than images,64.30868167
ORD-20220514-002131,SKU-SHI-0001,shirts,XL,Maroon,1999,1641,17.9,Y,RTO,17.90895448
ORD-20220514-002132,SKU-PAN-0002,pants,XXL,White,2699,1925,28.7,N,,28.67728788
ORD-20220514-002133,SKU-CRO-0037,croptops,XS,White,1799,1817,0,N,,-1.000555864
ORD-20220514-002134,SKU-SHI-0001,shirts,XL,Olive,1999,1384,30.8,N,,30.76538269
ORD-20220514-002135,SKU-TSH-0004,tshirts,XXL,Black,1499,1376,8.2,Y,RTO,8.205470314
ORD-20220514-002136,SKU-SHI-0001,shirts,XS,Beige,1999,1711,14.4,Y,Size issue,14.4072036
ORD-20220514-002137,SKU-SHI-0006,shirts,S,White,2799,999,50,Y,RTO,64.30868167
ORD-20220514-002137,SKU-TSH-0004,tshirts,L,Maroon,1499,999,33.4,Y,RTO,33.35557038
ORD-20220514-002138,SKU-SHI-0001,shirts,L,Beige,1999,1595,20.2,Y,Size issue,20.21010505
ORD-20220515-002139,SKU-CRO-0048,croptops,L,Grey,1799,1983,0,Y,RTO,-10.22790439
ORD-20220515-002140,SKU-SHI-0017,shirts,L,Beige,2299,999,50,N,,56.54632449
ORD-20220515-002140,SKU-SHI-0003,shirts,L,Blue,2799,999,50,N,,64.30868167
ORD-20220515-002141,SKU-SHI-0001,shirts,XXL,Olive,1999,2088,0,N,,-4.452226113
ORD-20220515-002142,SKU-PAN-0008,pants,L,White,2999,1562,47.9,Y,Different than images,47.91597199
ORD-20220515-002143,SKU-CRO-0019,croptops,L,Blue,1799,2040,0,N,,-13.3963313
ORD-20220515-002144,SKU-CRO-0005,croptops,XS,Navy,2399,1214,49.4,Y,Size issue,49.39558149
ORD-20220515-002144,SKU-SHI-0001,shirts,S,Black,1999,1010,49.5,Y,Size issue,49.47473737
ORD-20220515-002145,SKU-SHI-0001,shirts,S,Navy,1999,999,50,Y,Size issue,50.02501251
ORD-20220515-002145,SKU-CRO-0007,croptops,M,Blue,1899,999,47.4,Y,Different than images,47.39336493
ORD-20220515-002146,SKU-TSH-0004,tshirts,M,Navy,1499,999,33.4,N,,33.35557038
ORD-20220515-002146,SKU-SHI-0001,shirts,XXL,Navy,1999,999,50,N,,50.02501251
ORD-20220515-002147,SKU-SHO-0023,shorts,XS,Olive,1799,999,44.5,N,,44.46914953
ORD-20220515-002147,SKU-PAN-0002,pants,L,White,2699,1066,50,N,,60.50389033
ORD-20220515-002148,SKU-SHI-0013,shirts,XL,Black,2799,999,50,Y,RTO,64.30868167
ORD-20220515-002148,SKU-CRO-0019,croptops,XS,Black,1799,999,44.5,Y,RTO,44.46914953
ORD-20220515-002149,SKU-CRO-0007,croptops,M,Olive,1899,2023,0,Y,RTO,-6.529752501
ORD-20220515-002150,SKU-SHI-0006,shirts,XL,Maroon,2799,2201,21.4,Y,RTO,21.36477313
ORD-20220515-002151,SKU-SHI-0001,shirts,S,Beige,1999,1623,18.8,Y,Quality concern,18.8094047
ORD-20220515-002152,SKU-SHO-0011,shorts,S,Grey,1799,1517,15.7,N,,15.67537521
ORD-20220515-002153,SKU-SHI-0051,shirts,L,Olive,2499,1389,44.4,N,,44.41776711
ORD-20220515-002154,SKU-JAC-0027,jackets,XS,Maroon,4799,1791,50,N,,62.67972494
ORD-20220515-002155,SKU-TSH-0004,tshirts,XS,Grey,1499,1780,0,N,,-18.74583055
ORD-20220515-002156,SKU-SHI-0001,shirts,L,White,1999,1820,9,N,,8.954477239
ORD-20220515-002157,SKU-CRO-0005,croptops,XS,Navy,2399,1726,28.1,N,,28.05335556
ORD-20220516-002158,SKU-SHI-0001,shirts,S,Beige,1999,999,50,Y,Changed mind,50.02501251
ORD-20220516-002158,SKU-TSH-0012,tshirts,L,Navy,1999,999,50,Y,Size issue,50.02501251
ORD-20220516-002158,SKU-SHI-0013,shirts,XL,Blue,2799,999,50,Y,Delayed delivery,64.30868167
ORD-20220516-002159,SKU-SHI-0001,shirts,XXL,White,1999,999,50,N,,50.02501251
ORD-20220516-002159,SKU-CRO-0014,croptops,XXL,White,1799,999,44.5,N,,44.46914953
ORD-20220516-002160,SKU-CRO-0019,croptops,L,White,1799,999,44.5,Y,Different than images,44.46914953
ORD-20220516-002160,SKU-SHI-0024,shirts,L,Navy,2299,999,50,Y,Size issue,56.54632449
ORD-20220516-002160,SKU-SHI-0001,shirts,XL,White,1999,999,50,Y,Different than images,50.02501251
ORD-20220516-002160,SKU-SHI-0003,shirts,L,Navy,2799,999,50,Y,Different than images,64.30868167
ORD-20220516-002161,SKU-SHI-0036,shirts,L,White,2299,1948,15.3,Y,Size issue,15.26750761
ORD-20220516-002162,SKU-SHI-0001,shirts,XXL,Grey,1999,1836,8.2,Y,Size issue,8.154077039
ORD-20220516-002163,SKU-TSH-0012,tshirts,M,Blue,1999,1913,4.3,Y,Different than images,4.302151076
ORD-20220516-002164,SKU-PAN-0002,pants,L,Navy,2699,999,50,N,,62.98629122
ORD-20220516-002164,SKU-JAC-0044,jackets,XXL,Navy,4199,999,50,N,,76.2086211
ORD-20220516-002165,SKU-SHI-0001,shirts,XL,White,1999,1977,1.1,N,,1.100550275
ORD-20220516-002166,SKU-SHI-0001,shirts,XXL,Beige,1999,999,50,N,,50.02501251
ORD-20220516-002166,SKU-SHI-0013,shirts,M,Olive,2799,999,50,N,,64.30868167
ORD-20220516-002167,SKU-SHI-0003,shirts,M,Blue,2799,2195,21.6,N,,21.57913541
ORD-20220516-002168,SKU-SHO-0050,shorts,M,Navy,1799,1941,0,Y,Size issue,-7.893274041
ORD-20220516-002169,SKU-PAN-0016,pants,XS,Olive,2499,2042,18.3,N,,18.28731493
ORD-20220516-002170,SKU-SHI-0001,shirts,L,White,1999,1816,9.2,N,,9.154577289
ORD-20220516-002171,SKU-SHI-0001,shirts,XS,Navy,1999,2040,0,Y,Size issue,-2.051025513
ORD-20220516-002172,SKU-TSH-0010,tshirts,L,White,1799,1793,0.3,N,,0.333518621
ORD-20220516-002173,SKU-SHI-0001,shirts,L,White,1999,2190,0,N,,-9.554777389
ORD-20220516-002174,SKU-SHI-0003,shirts,S,Olive,2799,1638,41.5,N,,41.47909968
ORD-20220517-002175,SKU-SHI-0001,shirts,XXL,Grey,1999,999,50,N,,50.02501251
ORD-20220517-002175,SKU-PAN-0009,pants,M,Maroon,2799,999,50,N,,64.30868167
ORD-20220517-002176,SKU-PAN-0002,pants,S,Grey,2699,1523,43.6,N,,43.57169322
ORD-20220517-002177,SKU-PAN-0002,pants,XL,White,2699,999,50,Y,Quality concern,62.98629122
ORD-20220517-002177,SKU-PAN-0002,pants,XXL,Olive,2699,999,50,Y,Size issue,62.98629122
ORD-20220517-002178,SKU-PAN-0034,pants,XXL,Maroon,2999,999,50,N,,66.6888963
